index,smiles,MLM
41,CN(CCCNC(=O)c1cccc(C(=O)O)c1)CCCNC(=O)c1cc(NC(=O)c2cc(NC(=O)c3cc(NC(=O)c4nc(NC(=O)C[C@@H](N)CNC(=O)c5cc(NC(=O)c6cc(NC(=O)c7cc(NC(=O)c8nccn8C)cn7C)cn6C)cn5C)cn4C)cn3C)cn2C)cn1C,90.0
43,CC(C)(C)CN1CCC2(CC1)CN(c1ccccc1NC(=O)Nc1nc3ccc(Cl)nc3s1)c1c(O)cc(F)c(-c3ccc(F)cc3)c12,100.0
44,CC(C)C[C@@H](/C=C/CC(=O)NC1CC(C)(C)N([O])C(C)(C)C1)NC(=O)OCC[S+]([O-])CC1(C)COC1,16.0
45,CC1(C)CN(c2ccccc2NC(=O)Nc2ccc(OC(F)(F)F)cc2)c2c(O)cc(F)c(-c3ccc(Cl)cc3)c21,79.0
46,COc1ccc(-c2cnc3ccc(NC(=O)NC(C)(C)C)nc3c2)cc1OC,70.4
47,CC(C)[C@@H](NC(=O)[C@@H]1CC[C@@H](O)C1)C(=O)N1CC[C@](O)(c2ccc(Cl)cc2)C(C)(C)C1,88.0
48,CC(C)[C@@H](NC(=O)[C@@H]1CCC[C@@H]1O)C(=O)N1CC[C@](O)(c2ccc(Cl)cc2)C(C)(C)C1,49.0
49,CCS(=O)(=O)c1ccc2[nH]c(C(=O)c3ccc(-c4ccccc4)cc3)nc2c1,99.9
50,CCS(=O)(=O)c1ccc2[nH]c(Cc3ccc(-c4ccccc4)cc3)nc2c1,74.3
51,CCS(=O)(=O)c1ccc2[nH]c(Oc3cccc(C(F)(F)F)c3)nc2c1,88.4
52,O=C(c1ccccc1)N(CCCCCCN1C[C@H](O)[C@@H](O)[C@H](O)[C@H]1CO)C1CCCCC1,97.37
53,CC[C@@H]1CC[C@@H](C(=O)N2CCN(C(C)=O)[C@@H](C)C2)N1C(=O)C1=C(C(C)C)N2C(=N[C@@](C)(c3ccc(Cl)cc3)[C@H]2c2ccc(Cl)cc2)S1,54.0
55,NC(=O)[C@]12CC3CC(C1)[C@@H](NC(=O)N1CCN(c4ccc(N5CCN(S(=O)(=O)C6CC6)CC5)cn4)c4ccccc41)C(C3)C2,18.0
57,O=C(NCc1cccc(F)c1)Nc1ccc(S(=O)(=O)N2CCCCC2)cc1,26.0
59,CCCS(=O)(=O)N1CC=C(c2ccc3c(c2)CC(C2CCN(c4ncc(C5CC5)cn4)CC2)O3)CC1,3.0
60,CCCc1cnc(N2CCC(C3Cc4cc(C5CCN(S(=O)(=O)CCC)CC5)ccc4O3)CC2)nc1,52.0
63,Cc1c(NC(=O)c2ccc(C(C)(C)C)cc2)cccc1-c1nc(Nc2ccc(C(=O)N3CCOCC3)cc2)c2nc[nH]c2n1,68.0
64,Fc1cccnc1Nc1ccc(-c2cnc3ccc(N[C@H]4CC[C@H](N5CCCC5)CC4)nn23)cn1,88.0
67,Cc1cc(/C=C/C(=O)NCCc2c(C)[nH]c3ccccc23)cc(C)c1F,51.7
68,N#Cc1ccc(C2CCN(c3cccc(C(=O)N[C@H]4C5CC6CC4C[C@](O)(C6)C5)n3)CC2)cc1,46.0
69,COc1ccc(N2CCN(c3cccc(C(=O)N[C@H]4C5CC6CC4C[C@](O)(C6)C5)n3)CC2)cc1,86.0
70,O=S(=O)(c1ccc2[nH]c(SCc3cccc(Cl)c3)nc2c1)N1CCOCC1,0.19
72,Cc1nc(N2CCN(C3CCOCC3)CC2)nc2ccc(NC(=O)COc3ccc(Cl)cc3)cc12,1.0
73,Cc1nc(N2CCN(C(=O)C3CC3)CC2)nc2ccc(NC(=O)COc3ccc(OC(F)(F)F)cc3)cc12,43.0
74,COc1ccc(S(=O)(=O)N(CC(=O)Nc2cc(OC)ccc2OC)c2ccccc2OC)cc1,0.4
75,CC1CN(c2nc(SCCc3ccc(N)cc3)c(C#N)c3c2COC(C)(C)C3)CC(C)O1,72.0
77,N#Cc1ccc(N2CCN(c3cccc(C(=O)N[C@H]4C5CC6CC4C[C@](O)(C6)C5)n3)CC2)nc1,81.0
78,NC(=O)c1ccc(N2CCN(c3cccc(C(=O)N[C@H]4C5CC6CC4C[C@](O)(C6)C5)n3)CC2)cc1F,28.0
79,CN1CCN(C)/C(=N/c2ccc([N+](=O)[O-])cc2C(=O)Nc2ccccc2)C1,42.9
80,Cc1ccc(C2(CC(=O)N3CC(O)C3)C3CC4CC2CC(C3)C4O)cc1,72.0
81,O=C(CC1(c2cccc(Cl)c2)C2CC3CC1CC(C2)C3O)N1CC(O)C1,66.0
82,O=C(CC1(c2ccccc2)C2CC3CC1CC(C2)C3O)N1CC(O)C1,82.0
83,CC(C)(C(=O)NC(N)=O)[C@H]1c2ccccc2Oc2nc(-c3ccc(C(=O)N4CCOCC4)cc3)ccc21,75.0
84,CC(C)(C(=O)NC(N)=O)[C@@H]1c2ccc(-c3ccc(C(=O)N4CCCC4)nc3)nc2Oc2c(F)cccc21,86.0
85,CC(C)Oc1ccc(-c2ccc3c(n2)Oc2c(F)cccc2[C@@H]3C(C)(C)C(=O)NC(N)=O)cn1,86.0
86,CC(=O)N1CCN(c2cc(-c3cc(Cl)c4c(N)ncnn34)ccc2C)C(=O)C1(C)C,66.0
87,CC(=O)N1C[C@H](C)N(c2cc(-c3cc(Cl)c4c(N)ncnn34)ccc2C#N)C(=O)C1(C)C,85.0
90,N[C@@H]1CC[C@H](NC(=O)CNC(=O)c2cccc(C(F)(F)F)c2)C[C@@H]1CS(=O)(=O)c1ccccc1,96.0
91,CCCN[C@@H]1CC[C@H](NC(=O)CNC(=O)c2cccc(C(F)(F)F)c2)C[C@@H]1CS(=O)(=O)c1ccccc1,28.0
92,CCCCc1c(C(=O)NCc2ccnn2C)cnn1-c1ncc(C)c(-c2cccs2)n1,13.0
93,CCCCc1c(C(=O)NCc2sc(C)nc2C)cnn1-c1ncc(C)c(-c2cccs2)n1,10.0
94,CCCc1c(C(=O)N(CC)Cc2ccncc2)cnn1-c1ncc(C)c(-c2cccs2)n1,0.0
97,Cc1ccc(NC(=O)C(=O)c2c[nH]c3ccccc23)cc1,64.9
98,CC(C)n1nc(C(=O)NCC2CCN(CCc3ccc(C(=O)O)cc3)CC2)c2ccccc21,92.0
99,COC[C@H](C)N1Cc2nc(C)c(CN)c(-c3ccc(Cl)cc3Cl)c2C1=O,24.0
100,Cc1cc(Nc2cc(N)ncn2)c(=O)n2c1C(=O)NC21CCC(F)(F)CC1,99.0
102,O=C(CCC1=CCN(Cc2ccc(Br)cc2)C1=O)NO,84.0
103,CCC(CC)[C@H](C(N)=O)[C@@H](CC(C)(C)C)C(=O)N[C@H]1N=C(c2ccccc2)c2ccccc2N(C)C1=O,6.0
104,O=C(O)CCc1ccc(OCc2c(-c3ccc(Cl)cc3)noc2C(F)(F)F)c(F)c1F,109.1
105,NC(=O)C1C2CC3CC1CC(C2)C3(CC(=O)N1CC(O)C1)c1ccc(F)cc1,99.0
106,Cc1ccccc1C1(CC(=O)N2CC(O)C2)C2CC3CC1CC(C2)C3O,77.0
107,O=C(Cn1c(=O)ccn2nccc12)Nc1scc(Br)c1-c1ncn[nH]1,50.0
108,O=[N+]([O-])c1cn2c(n1)OC[C@@H](OCC#Cc1cccc(-c3ccc(OC(F)(F)F)cc3)c1)C2,89.0
110,O=C(/C=C/c1cccn(Cc2ccc3ccccc3n2)c1=O)NO,90.3
111,CCOc1ccccc1CCCn1cccc(/C=C/C(=O)NO)c1=O,31.5
112,O=C1CC2(CCCC2)CC(=O)N1CCCCN1CCN(c2ncccn2)CC1,0.4
113,CN1CCC(Nc2ccc3ncc(-c4cnn(-c5cccc(C#N)c5)c4)n3n2)CC1,59.0
114,CCCN(C)C(=O)CN1Cc2nc(C)c(CN)c(-c3ccc(Cl)cc3Cl)c2C1=O,53.0
115,Cc1nc2c(c(-c3ccc(Cl)cc3Cl)c1CN)C(=O)N(CC(=O)N(C)C)C2,100.0
116,CCN(CC)C(=O)[C@@H](C)N1Cc2nc(C)c(CN)c(-c3ccc(Cl)cc3Cl)c2C1=O,0.0
117,CCN(CC)C(=O)CN1Cc2nc(C)c(CN)c(-c3ccc(Cl)cc3Cl)c2C1=O,50.0
118,CCN(CC)CCOc1ccc(-c2nc3c(=O)n(C)c(=O)nc-3n(-c3ccccc3)n2)cc1,110.0
120,N#Cc1c[nH]c(C(=O)Nc2ccc(C3CCN(C(=O)[C@H](O)CO)CC3)cc2C2=CCCCC2)n1,100.0
122,N#Cc1c[nH]c2nc(Nc3ccc4c(C5CCNCC5)c[nH]c4c3)ccc12,85.0
123,CN1CCC(c2c[nH]c3cc(Nc4ccc(F)c(F)c4)ccc23)CC1,35.0
124,N[C@H]1CC[C@H](Nc2ccn3ncc(-c4cn[nH]c4)c3n2)CC1,90.0
127,COc1ccc(C2(N[C@@H]3CC[C@H](C(=O)N4CCN(c5nc6ccccc6[nH]5)CC4)[C@@H](c4ccsc4)C3)CCC2)cc1,10.0
128,COc1ccc(C2(N[C@@H]3CC[C@H](C(=O)N4CCN(c5nnc(C(F)(F)F)s5)CC4)[C@@H](c4ccsc4)C3)CCC2)cc1,10.0
129,N#Cc1c[nH]c(C(=O)Nc2ccc(C3CCN(C(N)=O)CC3)cc2C2=CCCCC2)n1,70.0
131,O=C(O)CC1(Cc2ccccc2)C2CC3CC(C2)CC1C3,100.0
132,O=C(O)CC1(c2ccc(F)cc2)C2CCCC1CCC2,73.0
133,O=C(O)CC1(c2ccc(F)cc2)CC2(CCCCC2)C1,50.0
134,Cc1ccc(NC(=O)C(=O)c2c[nH]c3cc(C)ccc23)cc1,90.2
137,CN(C(=O)CN1CCN(c2ccc(F)cn2)CC1)c1nc2c(s1)CCCC2,65.0
138,O=C(CN1CCN(c2ccc(F)cn2)CC1)Nc1nc2c(o1)CCCC2,63.0
140,O=C(CN1CCN(c2ccc(F)cc2)CC1)Nc1nc2c(s1)CCCC2,42.0
141,COc1ccc(C2(N[C@@H]3CC[C@H](C(=O)N4CCN(c5nc6ccccc6o5)CC4)[C@@H](c4ccsc4)C3)CCC2)cc1,10.0
142,COc1ccc(C2(N[C@@H]3CC[C@H](C(=O)N4CCN(c5nc6cc(C)ccc6o5)CC4)[C@@H](c4ccsc4)C3)CCC2)cc1,10.0
143,CCCCCC(=O)OC([C@H](C[C@@H]1CCNC1=O)NC(=O)[C@H](CC1CCCCC1)NC(=O)OCc1cccc(Cl)c1)S(=O)(=O)[O-].[Na+],38.0
144,O=[N+]([O-])c1cn2c(n1)OC[C@H](OCc1ccc(-c3ccc(OC(F)F)cc3)cn1)C2,56.0
145,CN(C)CCCCCN(C)C1=Nc2ccccc2C(CC(=O)NCc2ccccc2)N1c1ccc(-c2ccccc2)cc1.Cl.Cl,27.6
146,CC(C)(C)C1=NOC(C)(C(=O)N[C@@H](Cc2ccc(NC(=O)c3c(Cl)cccc3Cl)cc2)C(=O)O)C1,96.0
147,O=[N+]([O-])c1cn2c(n1)OC[C@H](OCc1ccc(-c3ccc(OC(F)(F)F)cc3Cl)cn1)C2,81.0
149,COc1ccccc1OC[C@H](O)CO,92.4
150,COc1ccc(NC(=O)C(=O)c2c[nH]c3cc(C(C)C)ccc23)cc1,86.2
151,COc1ccc(NC(=O)C(=O)c2c[nH]c3cc([N+](=O)[O-])ccc23)cc1,90.0
152,Cc1ccc(NC(=O)C(=O)c2c[nH]c3cc([N+](=O)[O-])ccc23)cc1,84.8
153,CC[C@@H]1C(=O)N(C)c2cnc(-n3ccnc3-c3ccc(F)cc3)nc2N1c1cn[nH]c1,66.0
154,O=S(=O)(c1ccc(C(F)(F)F)cc1)N1c2ccc(F)cc2-c2n[nH]cc2[C@H]1C1CC1,97.0
155,C[C@@H]1c2c[nH]nc2-c2cc(F)c(F)cc2N1S(=O)(=O)c1ccc(C(F)(F)F)cc1,93.0
156,O=S(=O)(c1ccc(Cl)cc1)N1[C@H]2CCC[C@@H]1c1cn[nH]c1C2,4.0
157,O=C(NCc1cccnc1)Nc1ccc(S(=O)(=O)Nc2ccccc2)cc1,19.0
158,O=C(NCc1cc[nH]n1)Nc1ccc(S(=O)(=O)c2ccccc2)cc1,84.0
159,CC1(COc2ccc(-c3ccc(F)cc3)cn2)CCn2cc([N+](=O)[O-])nc2O1,33.0
160,O=[N+]([O-])c1cn2c(n1)OC(COc1ccc(-c3ccc(F)nc3)cn1)CC2,81.0
161,CC(C)[C@@H](NC(=O)C1CCCC1)C(=O)N1CC[C@](O)(c2ccc(Cl)cc2)C(C)(C)C1,26.0
162,CC(C)(C)c1ccc(CCCN2CC=C(CCC(=O)NO)C2=O)cc1,57.63
163,O=C(/C=C/c1ccc2c(c1)C(=O)NC1(CCN(Cc3ccccc3)CC1)O2)NO,75.0
164,CC1(C)CC=C(c2ccccc2)c2cc(/C=C/c3ccc(C(=O)O)cc3)ccc21,79.0
170,O=S(=O)(c1ccc(NC(=S)NCc2cccnc2)cc1)N1CCCCC1,32.0
171,O=C(NCc1ccc(S(=O)(=O)N2CCCCC2)cc1)NCc1cccnc1,15.0
172,O=C(NCc1ccc(S(=O)(=O)c2ccccc2)cc1)c1nc2cnccc2[nH]1,7.3
173,N#CN=C(NCCCCCCOc1ccc(Cl)cc1)Nc1ccncc1,63.0
174,O=S(=O)(c1ccc(C(F)(F)F)cc1)N1c2cc(F)c(F)cc2-c2n[nH]cc2[C@H]1C1CC1,88.0
175,O=S(=O)(c1ccc(Cl)cc1)N1Cc2c[nH]nc2-c2ccccc21,81.0
176,O=S(=O)(c1ccc(Cl)cc1)N1Cc2c[nH]nc2-c2ccc(F)cc21,22.0
177,O=S(=O)(c1ccc(Cl)cc1)N1Cc2c[nH]nc2-c2ccccc21,3.0
178,CC[C@H](NC(=O)[C@@H]1C[C@@H](S(=O)(=O)c2ccccc2)CN1C(C)=O)C(=O)c1nc2ccccc2o1,37.0
179,O=C(NCc1ccc(F)cc1)Nc1ccc(S(=O)(=O)N2CCCCC2)cc1,0.7
180,O=C(NCc1cccnc1)Nc1ccc(C(=O)N2CCCCC2)cc1,82.0
181,CCCc1c(C(=O)NC(C)(C)c2ccncc2)cnn1-c1ncc(C)c(-c2cccs2)n1,2.0
182,CC(C)(C)NC(=O)N(CCCCCCN1C[C@H](O)[C@@H](O)[C@H](O)[C@H]1CO)C1CCCCC1,87.58
184,CC(C)n1nc(-c2cc(-c3cccs3)on2)c(C(N)=O)c1N,32.1
185,CC(C)n1nc(-c2coc(C3CC3)n2)c2c(N)ncnc21,2.8
186,NC(=O)CC1CCN(c2cccc(C(=O)N[C@H]3C4CC5CC3C[C@](O)(C5)C4)n2)CC1,47.0
187,O=C(N[C@H]1CC[C@H](O)CC1)c1cccc(N2CCCCC2)n1,22.0
189,O=C(N[C@H]1C2CC3CC1C[C@](O)(C3)C2)c1cccc(N2CCN(Cc3ccccc3)CC2)n1,21.0
190,O=C(c1cccc(N2CCCCC2)n1)N(C1CC1)[C@H]1CC[C@H](O)CC1,23.0
191,CCOc1cc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CNCc1cn(CCF)nn1,75.45
194,O=C(Nc1ccc(-c2ccc(OC(F)(F)F)cc2)cc1)N[C@@H]1COc2nc([N+](=O)[O-])cn2C1,90.0
197,COc1cc(N2CCN(C(=O)N3CCN(C)CC3)CC2)ccc1Nc1nc(NC2CCCCC2)c2nc[nH]c2n1,46.0
198,COc1cc(N2CCC(CC(=O)N3CCN(C)CC3)CC2)ccc1Nc1nc(NC2CCCCC2)c2nc[nH]c2n1,43.0
199,Cc1cc2ccccc2n1CCNC(=O)c1ccc(N2CCC(C(=O)O)CC2)cc1,92.0
201,O=C(/C=C/c1cccn(C/C=C/c2cccc(Br)c2)c1=O)NO,89.93
204,Nc1ccc(N2CCN(c3cccc(C(=O)N[C@H]4C5CC6CC4C[C@](O)(C6)C5)n3)CC2)cc1,97.0
205,O=C(N[C@H]1C2CC3CC1C[C@](O)(C3)C2)c1cccc(N2CCN(Cc3cccnc3)CC2)n1,60.0
206,Cc1nc(N2CCC(O)(C3CCC3)CC2)nc2ccc(NC(=O)/C=C/c3ccc(Cl)cc3)cc12,12.0
207,Cc1nc(N2CCC(N3CCOC3=O)CC2)nc2ccc(NC(=O)/C=C/c3ccc(OC(F)(F)F)cc3)cc12,74.0
208,Cc1nc(N2CCC(N3CCN(C)C3=O)CC2)nc2ccc(NC(=O)/C=C/c3ccc(OC(F)(F)F)cc3)cc12,94.0
209,Cc1nc(N2CCC(NC(=O)C3CC3)CC2)nc2ccc(NC(=O)/C=C/c3ccc(Cl)cc3)cc12,85.0
210,ClCCc1cnc(Cl)nc1Cl,33.0
211,CCC[C@H](C(N)=O)[C@@H](CC(F)(F)F)C(=O)N[C@H]1N=C(c2ccccc2)c2ccccc2N(C)C1=O,51.0
212,NC(=O)[C@@H](c1ncon1)[C@@H](CCC(F)(F)F)C(=O)N[C@H]1N=C(c2ccccc2)c2ccccc2NC1=O,83.0
213,NC(=O)[C@@H](c1cnoc1)[C@@H](CCC(F)(F)F)C(=O)N[C@H]1N=C(c2ccccc2)c2ccccc2NC1=O,100.0
218,N[C@H]1CC[C@H](Nc2ccc3ncc(-c4ccc(Nc5ncc(Cl)cc5F)cc4)n3n2)CC1,57.0
219,Cc1ccc(NC(=O)C(=O)c2c[nH]c3cc(C#N)ccc23)cc1,88.2
220,COc1ccc(C[C@H](NC(=O)[C@H](C)NC(=O)CN2CCOCC2)C(=O)N[C@@H](Cc2ccccc2)C(=O)[C@@]2(C)CO2)cc1,106.0
221,CC(=O)OC([C@H](C[C@@H]1CCNC1=O)NC(=O)[C@H](CC1CCCCC1)NC(=O)OCc1cccc(Cl)c1)S(=O)(=O)[O-].[Na+],14.0
223,Fc1ccc(-n2cc(-c3cnc4ccc(N[C@H]5CC[C@H](N6CCCC6)CC5)nn34)cn2)cc1,66.0
224,Cc1nc2c(c(-c3ccc(Cl)cc3Cl)c1CN)C(=O)N(CC(=O)N1CCCCC1)C2,45.0
227,CCCCc1c(C(=O)NCc2cncn2C)cnn1-c1ncc(C)c(-c2cccs2)n1,56.0
228,COCc1c(C(=O)NCc2ccncc2)cnn1-c1ncc(C)c(-c2cccs2)n1,3.0
229,CCCc1c(C(=O)NCc2ccncc2)cnn1-c1ncc(C)c(-c2cccs2)n1,1.0
230,CCN(CC)C(=O)CCN1Cc2nc(C)c(CN)c(-c3ccc(Cl)cc3Cl)c2C1=O,5.0
231,CN(Cc1ccc(CNc2ccnc3cc(C#N)ccc23)cc1)Cc1ccccn1,3.63
232,O=C(NCc1ccc2nccn2c1)Nc1ccc(S(=O)(=O)c2ccccc2)cc1,21.0
233,CC(C)(C)N1CCN(c2ccc(N3CCN(C(=O)N[C@H]4C5CC6CC4C[C@](O)(C6)C5)c4ccccc43)nc2)CC1,6.0
235,OC[C@@H]1[C@@H](O)[C@H](O)[C@@H](O)CN1CCCCCCOc1cccc(F)c1,104.0
236,Cn1cc2c(OCC3CCN(CCc4ccc(C(=O)O)cc4)CC3)nc3ccccc3c2c1,97.0
237,CC(C)n1nc(C(=O)NCC2CCN(CCc3ccc(C(=O)O)cc3)CC2)c2ccccc21,97.0
238,CC(C)C[C@H](NC(=O)OCc1ccccc1)C(=O)N[C@@H](C[C@@H]1CCNC1=O)C(O)S(=O)(=O)[O-].[Na+],82.0
240,Cc1cc(CC(NC(=O)N2CCC(N3Cc4ccccc4NC3=O)CC2)c2nc(Br)cn2Cc2cc(F)cc(F)c2)cc2cn[nH]c12,93.0
241,O=C(O)CC1(c2ccc(F)cc2)C2CC3CC1CC(C2)O3,100.0
242,CC(C)[C@@H](NC(=O)CC(C)(C)O)C(=O)N1CC[C@](O)(c2ccc(Cl)cc2)C(C)(C)C1,100.0
243,CC(C)c1cn(CCCCCCNC(=O)CS)c2cc(Cl)c(Cl)cc12,44.3
245,CC(=O)N[C@@H](CNC(=O)c1cc(NC(=O)c2cc(NC(=O)c3cc(NC(=O)c4nccn4C)cn3C)cn2C)cn1C)CC(=O)Nc1cn(C)c(C(=O)Nc2cc(C(=O)Nc3cc(C(=O)Nc4cc(C(=O)NCCCN(C)CCCNC(=O)c5cccc(C(=O)O)c5)n(C)c4)n(C)c3)n(C)c2)n1,5.0
246,CCCCNS(=O)(=O)c1ccc(NC(=O)NCc2cccnc2)cc1,42.0
247,O=C(NCc1cccnc1)Nc1ccc(S(=O)(=O)N2CCCCC2)cc1,16.0
248,O=C(NCc1ccc(S(=O)(=O)N2CCCCC2)cc1)Nc1cccnc1,7.8
249,O=C(NCc1ccccc1)Nc1ccc(S(=O)(=O)N2CCCCC2)cc1,0.1
252,ClC(Cn1ncc2c(Nc3cccc(Br)c3)nc(SCCN3CCOCC3)nc21)c1ccccc1,89.2
253,O=C(NCc1cccnc1)Nc1ccc(S(=O)(=O)N2CCCCCC2)cc1,9.4
255,Cc1ccccc1NC(=O)C[C@@H](C)C(=O)N[C@@H]1C(=O)N2CCCN2Cc2ccccc21,92.0
256,O=[N+]([O-])c1cn2c(n1)OC(COc1ccc(-c3ccc(F)cc3)nc1)CC2,34.0
257,COC(=O)Nc1noc2cc(-c3c(-c4ccccn4)n[nH]c3C)ccc12,87.0
259,COCCN1Cc2nc(C)c(CN)c(-c3ccc(Cl)cc3Cl)c2C1=O,74.0
260,Cc1nc2c(c(-c3ccc(Cl)cc3Cl)c1CN)C(=O)N(Cc1ccccc1)C2,48.0
261,CC(=O)OC[C@@H]1[C@@H](OC(C)=O)[C@H](OC(C)=O)[C@@H](OC(C)=O)CN1CCCCCCN(C(=O)NC(C)(C)C)C1CCCCC1,0.0
262,CCS(=O)(=O)c1ccc2[nH]c(Oc3ccccc3C(F)(F)F)nc2c1,99.9
264,O=S(=O)(c1ccc(C(F)(F)F)nc1)N1c2ccc(F)cc2-c2n[nH]cc2[C@H]1C1CC1,80.0
265,O=S(=O)(c1ccc(C(F)(F)F)cc1)N1c2ccc(F)cc2-c2n[nH]cc2[C@H]1C1CC1,72.0
266,O=C(CN1CCN(c2ccc(F)cn2)CC1)c1cnc2n1CCCC2,86.0
269,CCCS(=O)(=O)N1CC=C(c2ccc3c(c2)CC(C2CCN(c4ncc(Cl)cn4)CC2)O3)CC1,45.0
270,CCCc1cnc(N2CCC(C3Cc4c(ccc(C5=CCN(S(=O)(=O)CCC)CC5)c4F)O3)CC2)nc1,78.0
271,Cc1cc2ccccc2n1CCNC(=O)c1ccc(-n2cnnn2)cc1,50.0
273,[2H]C([2H])([2H])Oc1ccc2c(c1)C(=O)N1CCC[C@H]1c1c(C(=O)OC(C)(C)C)ncn1-2,17.6
274,COc1ccc2c(c1)C(=O)N1CCC[C@H]1c1c(C(=O)OCC(C)C)ncn1-2,13.4
275,CC(C)[C@@H](NC(=O)N[C@H]1CC[C@@H](O)C1)C(=O)N1CC[C@](O)(c2ccc(Cl)cc2)C(C)(C)C1,100.0
276,Cc1cc(CC(OC(=O)N2CCC(c3cc4ccccc4[nH]c3=O)CC2)c2ncc3n2CCN(Cc2ccccc2)C3)cc2cn[nH]c12,9.0
277,NC(=O)[C@@H]1[C@H](Nc2nc(Nc3cnn(C4CCNCC4)c3)ncc2Cl)[C@H]2C=C[C@@H]1C2,76.0
