index,smiles,MLM
960,CC1(C(=O)N[C@@H](Cc2ccc(NC(=O)c3c(Cl)cccc3Cl)cc2)C(=O)O)CC(C2CCCCC2)=NO1,93.0
961,CCCCc1ccc2c(c1)[nH]c(=O)c1nc(-c3ccccc3Cl)[nH]c12,64.0
962,CC(=O)N1CCC(C(=O)N2CCC(N3CCN(C(=O)c4cc(-c5ccccc5)nc(-c5ccc6[nH]ccc6c5)c4)CC3)CC2)CC1,64.0
963,O=S(=O)(c1ccc(Cl)cc1)N1c2ccccc2-c2n[nH]cc2C1C1CC1,4.0
964,COc1ccc(S(=O)(=O)N2c3ccccc3-c3n[nH]cc3C2C2CC2)cc1,3.0
965,CC1c2c[nH]nc2-c2ccccc2N1S(=O)(=O)c1cccnc1,5.0
966,O=S(=O)(c1ccc(OC(F)F)cc1)N1c2ccc(F)cc2-c2n[nH]cc2C1C1CC1,68.0
967,CC1c2c[nH]nc2-c2cc(F)ccc2N1S(=O)(=O)c1cn(C)cn1,76.0
968,O=S(=O)(c1cccs1)N1c2cc(F)c(F)cc2-c2n[nH]cc2C1C1CC1,1.0
969,O=S(=O)(c1ccc(C(F)(F)F)cc1)N1c2c[n+]([O-])ccc2-c2n[nH]cc2C1C1CC1,87.0
970,Cc1cccc(Cl)c1-c1nc2c(=O)[nH]c3cc(-c4ccccc4)ccc3c2[nH]1,91.0
971,CC[C@H](NC(=O)[C@@H]1C[C@@H](S(=O)(=O)c2ccccc2)CN1C(C)=O)C(=O)c1nc2ccccc2o1,70.0
973,CC[C@@H]1C(=O)N(C)c2cnc(-n3ccnc3-c3ccc(F)cc3)nc2N1C1COC1,74.0
974,O=S(=O)(c1ccc(Cl)cc1)N1Cc2c[nH]nc2-c2ccc(F)cc21,3.0
976,O=C(NC12CC3CC(CC(C3)C1)C2)N[C@H]1CC[C@@H](Oc2cc(F)cc(F)c2)CC1,20.0
977,Cc1c(CC(=O)O)cc(-c2ccc(S(C)(=O)=O)cc2)n1-c1ccc(F)c(F)c1,100.0
978,CCCS(=O)(=O)N1CCN(C2(CNC(=O)c3c(F)cccc3F)CCC(F)(F)CC2)CC1,64.0
979,CCCS(=O)(=O)N1CCN(C2(CNC(=O)c3ccc(OC)cc3F)CCCCC2)CC1,4.0
981,CN1CCc2nc(C(=O)N[C@@H]3C[C@H](C(=O)O)CC[C@@H]3NC(=O)c3cc4cc(Cl)ccc4[nH]3)sc2C1,98.0
982,CNc1nccc(-c2[nH]c(C3CC3)nc2-c2cccc(NS(=O)(=O)Cc3ccc(Cl)c(Cl)c3)c2)n1,60.0
983,CCN1CCN(c2ccc(NC(=O)c3ccc(-c4ccccc4)cc3)cc2)CC1,66.0
984,Cn1cc(S(=O)(=O)N2CCC(CNC(=O)c3ccc(Cl)cc3Cl)(CC3CC3)CC2)nn1,43.0
985,Cn1cc(S(=O)(=O)N2CCC(CNC(=O)c3ccc(Cl)cc3Cl)(c3ncccc3F)CC2)nn1,20.0
986,Cc1nc(C2CCN(C(=O)[C@@H]3CNC[C@H]3c3ccc(F)cc3F)CC2)n(-c2ccc(Cl)c(Cl)c2)n1,59.0
987,Cc1c(C2=CCN(C(=O)OC(C)(C)C)CC2)nnn1-c1ncccc1F,90.0
988,Cn1cc(S(=O)(=O)N2CCC(CNC(=O)c3ccc(Cl)cc3Cl)(CC3CC3)CC2)cn1,10.0
993,CN(C)CCN1C(=O)C(C2=NS(=O)(=O)c3cc(NS(C)(=O)=O)ccc3N2)=C(O)C2CCCC21,97.0
994,CS(=O)(=O)Nc1ccc2c(c1)S(=O)(=O)N=C(C1=C(O)[C@H]3CCC[C@H]3N(Cc3ccc(F)c(Cl)c3)C1=O)N2,81.0
995,COC[C@H](NC(=O)c1cnc(C)o1)C(=O)N[C@@H](COC)C(=O)N[C@@H](CC(C)C)C(=O)[C@@]1(C)CO1,0.41
996,Cc1nn(CCOCC(F)(F)F)c2c(Nc3ccncn3)nc(N3CCN[C@@H](C)C3)nc12,68.0
997,O=C(c1ccccc1)N1CCN(c2nnc(-c3ccccc3Cl)c3ccccc23)CC1,62.0
998,Cc1cc(C)cc([C@@H](CC(C)C)NC(=O)c2cc(COc3cccnc3)ccc2CCC(=O)O)c1,80.0
999,CC(C)c1ccc(-c2nnc(N3CCN(C(=O)c4ccccc4)C[C@H]3C)c3ccccc23)cc1,41.0
1000,O=S(=O)(c1ccc(C(F)(F)F)cc1)N1C(C2CC2)c2cn[nH]c2C(F)(F)C1C1CC1,64.0
1001,COC[C@H]1C(=O)c2[nH]ncc2[C@@H](C2CC2)N1S(=O)(=O)c1ccc(C(F)(F)F)cc1,14.0
1002,O=S(=O)(c1ccc(C(F)(F)F)nc1)N1[C@@H](C2CC2)c2cn[nH]c2C(F)(F)[C@H]1C1CC1,80.0
1003,CC1(C)C(=O)c2[nH]ncc2C(C2CC2)N1S(=O)(=O)c1ccc(C(F)(F)F)cc1,68.0
1004,O=C1c2[nH]ncc2C(C2CC2)N(S(=O)(=O)c2ccc(C(F)(F)F)cc2)C12CC2,85.0
1005,CC12CCCC(/C=C/C(=O)NS(=O)(=O)c3cc(Cl)c(Cl)s3)=C1N(Cc1ccc(F)c(F)c1)C(=O)C2,80.0
1008,N#Cc1c(-c2cccs2)no[n+]1[O-],64.0
1009,CS(=O)(=O)N1CCC(C(=O)N(CCCN2CCC(Cc3cccc(C(N)=O)c3)CC2)c2ccc(Cl)c(Cl)c2)CC1,81.0
1010,COC(=O)c1ccc(CC2CCN(CCCN(C(=O)C3CCN(S(C)(=O)=O)CC3)c3ccc(Cl)c(Cl)c3)CC2)cc1,66.0
1011,CC(=O)N1CCC(C(=O)N(CCCN2CCC(S(=O)(=O)c3ccc(F)cc3)CC2)c2ccc(Cl)c(Cl)c2)CC1,31.0
1012,CC(=O)N(C)Cc1ccc(S(=O)(=O)c2ccc3c(c2)nc(C(C)(C)C)n3CC2CCOCC2)cc1,50.0
1013,Cc1ccc(-n2nc([Si](C)(C)C)cc2NC(=O)Nc2ccc(OCCN3CCOCC3)c3ccccc23)cc1,66.0
1014,O=C(NC12CC3CC(CC(C3)C1)C2)N[C@H]1CC[C@H](Oc2ccc(Br)cc2)CC1,23.0
1015,NC(=O)c1cccc(Nc2nccc(-c3[nH]c(C4CC4)nc3-c3cccc(NC(=O)Cc4ccc(Cl)cc4)c3)n2)c1,53.0
1016,c1ccc(-c2n[nH]cc2-c2ccnc3ccccc23)nc1,22.0
1020,CCCS(=O)(=O)c1ccc2[nH]c(N3CCCC(c4ccccc4)C3)nc2c1,45.2
1021,CCCS(=O)(=O)c1ccc2[nH]c(N3CCNC(c4ccccc4)C3)nc2c1,64.4
1024,c1ccc(-c2nn3c(c2-c2ccnc4cc(OCCN5CCOCC5)ccc24)CCC3)nc1,27.0
1025,CCN(C)CCOc1ccc2c(-c3c(-c4ccccn4)nn4c3CCC4)ccnc2c1,29.0
1026,Cc1cccc(C)c1-n1c(C)cc(OCc2ccc(F)cc2F)c(Br)c1=O,3.0
1027,O=C(Nc1cccc(-c2nc(C3CC3)[nH]c2-c2ccnc(NCCN3CCNC3=O)n2)c1)Nc1ccc(Cl)c(C(F)(F)F)c1,50.0
1032,CC(=O)N1CCC(C(=O)N(CCCN2CCC(Cc3ccc(C(N)=O)cc3)CC2)c2ccc(C)c(Cl)c2)CC1,92.0
1033,CCONC(=N)c1ccc2[nH]c(-c3cccc(-c4ccccc4O)c3O)cc2c1,50.0
1034,Fc1cnc(-c2cc(-c3cnnc(-c4ccccc4F)c3)ccc2F)c(F)c1,8.0
1035,CC(C)(C)c1nc2cc(S(=O)(=O)c3cccc(C#N)c3)ccc2n1CC1CCOCC1,61.0
1036,C[C@](O)(c1ccc(C(=O)N(C2CC2)[C@H]2CC[C@](CCO)(c3ccccc3)CC2)cc1)C(F)(F)F,10.0
1037,C[C@](O)(c1ccc(C(=O)N(C2CC2)[C@H]2CC[C@](CCC#N)(c3ccccc3)CC2)cc1)C(F)(F)F,10.0
1038,CCc1cccc(CC)c1-c1cc(OC)c2c(n1)CCCC2N(CC)c1cccc2ccccc12,88.0
1039,N#Cc1ccccc1N1CCN(C(=O)COCc2ccccc2)CC1,5.0
1041,O=c1[nH]nc(-c2ccnc(NC3CCCCC3)c2)n1-c1ccc2ccccc2c1,57.0
1042,CC(C)c1ccc(S(=O)(=O)n2cc(N3CCN(C)CC3)c3ccccc32)cc1,80.0
1044,O=C(NC12CC3CC(CC(C3)C1)C2)N[C@H]1CC[C@@H](Oc2ccc([N+](=O)[O-])cc2)CC1,15.0
1045,O=C(NC12CC3CC(CC(C3)C1)C2)N[C@H]1CC[C@H](OCc2c(F)cccc2F)CC1,43.0
1046,O=C(NC12CC3CC(CC(C3)C1)C2)N[C@H]1CC[C@H](OCc2c(Cl)cccc2Cl)CC1,51.0
1050,CCC1CC(C(=O)Nc2ncc(SCc3ncc(C(C)(C)C)o3)s2)CCN1,41.0
1051,CN(CCCNc1ccc(Oc2ccc(-c3ncco3)cc2)cc1)Cc1ccc(C(=O)O)cc1,81.0
1053,CC(C)(C)c1nc2cc(S(=O)(=O)CCCC(F)(F)F)ccc2n1CC1CCOCC1,36.0
1054,CO/N=C/c1c(N)ncnc1N1CCN(C(=O)Nc2ccc(OC(C)C)cc2)CC1,78.5
1055,Cc1c(Cl)cccc1Oc1cccn2c(C3CCCCCC3O)nnc12,81.0
1056,Cc1c(Cl)cccc1Oc1cccn2c(C34CCC(O)(CC3)CC4)nnc12,100.0
1058,COC[C@H](NC(=O)c1ccon1)C(=O)N[C@@H](COC)C(=O)N[C@@H](Cc1ccccc1)C(=O)[C@@]1(C)CO1,0.42
1064,CCNC(=O)Nc1sc2cnccc2c1C(=O)N1CCN(C2CCN(C(=O)C(C)(C)C(F)(F)F)CC2)CC1,67.0
1065,O=[N+]([O-])c1cn2c(n1)OC[C@@H](OCC#Cc1ccc(-c3ccc(OC(F)(F)F)cc3)nc1)C2,93.0
1066,CCCn1ccc2cc(-c3ccc(OCCc4ccccc4)nc3)cc(Cl)c2c1=O,21.0
1071,CN(C)Cc1ncccc1-c1ccc(-c2ccc3c(C(N)=O)nn(-c4ccc5onc(N)c5c4)c3c2F)c(F)c1,86.0
1072,COc1ccc(-n2c(-c3ccc(S(C)(=O)=O)cc3)cc(CC(=O)O)c2C)cc1,77.0
1073,CS(=O)(=O)Nc1ccc2c(c1)S(=O)(=O)N=C(C1=C(O)C3C4CCC(C4)C3N(Cc3ccc(F)cc3)C1=O)N2,73.0
1074,CCCN(CCC)Cc1ccc(CCn2ccc(OCc3ccc(F)cc3)cc2=O)cc1,1.0
1075,C[C@@H](C1CC1)n1cc(Cl)nc(Nc2c(Cl)cc(OC(F)F)cc2Cl)c1=O,85.0
1077,O=[N+]([O-])c1cn2c(n1)OC[C@@H](OCc1ccn(-c3ccc(OC(F)(F)F)cc3)n1)C2,87.0
1078,N#CC1CC2Cc3[nH]ncc3C(C1)N2S(=O)(=O)c1ccc(Cl)cc1,45.0
1080,O=S(=O)(c1ccc(Cl)cc1)N1C2CSCC1c1cn[nH]c1C2,47.0
1081,CC(C)OC(=O)N1CC2Cc3[nH]ncc3C(C1)N2S(=O)(=O)c1ccc(Cl)cc1,53.0
1082,O=S(=O)(c1ccc(Cl)cc1)N1C2Cc3[nH]ncc3C1CC(/C=C/C(F)(F)F)C2,6.0
1083,N#CC1CC2Cc3[nH]ncc3C(C1)N2S(=O)(=O)c1ccc(Cl)cc1,72.0
1084,N#CC1CC2Cc3[nH]ncc3C(C1)N2S(=O)(=O)c1ccc(Cl)cc1,70.0
1085,CCCOCCn1c(=O)c(NCCN2CCOCC2)nc2ncc(-c3ccc(OC)nc3)nc21,12.0
1086,N#Cc1c(-c2ccc(Br)cc2)no[n+]1[O-],67.0
1087,N#Cc1c(-c2ccc(-c3no[n+]([O-])c3C#N)s2)no[n+]1[O-],56.0
1088,CC(C)[C@@H](CO)n1cc(C(=O)O)c(=O)c2cc(Cc3cccc(Cl)c3F)ncc21,100.0
1089,CC(C)CSc1cc2c(cc1Cl)C=C(C(=O)O)C(C(F)(F)F)O2,0.75
1091,COc1ccccc1Oc1cc2nc(-c3ccccn3)[nH]c2cc1C1CCCN1C(C)=O,24.0
1092,CC(=O)N1CCCC1c1cc2[nH]c(-c3ccccn3)nc2cc1Oc1ccc([N+](=O)[O-])cc1,60.0
1093,O=C(NCCc1ccc(F)nc1)c1ccnc2[nH]c(-c3ccc(F)cc3)nc12,9.4
1094,O=C(NCCc1cccc(O)c1)c1ccnc2[nH]c(-c3ccc(F)cc3)nc12,12.1
1096,COc1ccncc1NC(=O)c1ccnc2[nH]c(-c3ccc(F)cc3)nc12,71.0
1097,O=C(NC1CCC(OCCCN2CCOCC2)CC1)NC12CC3CC(CC(C3)C1)C2,92.0
1098,COCCNC(=O)c1cn2c(Cl)c(-c3cnc(N)nc3)nc(N3CCOCC3)c2n1,90.0
1099,CN(C)CCNC(=O)c1cn2cc(-c3cnc(N)nc3)nc(N3CCOCC3)c2n1,90.0
1106,O=S(=O)(c1ccc(Cl)cc1)N1Cc2c[nH]nc2CC1c1cncnc1,67.0
1109,CCCCOc1cc(C(F)(F)F)cc2c1n(C)/c(=N/c1ccc(OC(F)(F)F)cc1)n2Cc1ccc(C(=O)Nc2nnn[nH]2)cc1,76.0
1110,Cc1ccc(-n2nc(C(C)(C)C)cc2NC(=O)Nc2ccc(OCCN3CCOCC3)c3ccccc23)cc1,79.0
1111,CN1CCc2nc(C(=O)N[C@@H]3CC[C@@H](C(=O)O)C[C@@H]3NC(=O)c3cc4cc(Cl)ccc4[nH]3)sc2C1,97.0
1115,CS(=O)(=O)Nc1ccc2c(c1)S(=O)(=O)N=C(C1=C(O)C3CCCN3N(Cc3ccc(F)cc3)C1=O)N2,87.0
1116,CC(C)N1CCc2nc(C(=O)Nc3cc(C(=O)O)ccc3CCC(=O)Nc3ccc(Br)cc3)sc2C1,88.0
1117,COC(=O)N[C@H](C(=O)N[C@@H](Cc1ccc(-c2ccccn2)cc1)[C@@H](O)C[C@H](Cc1ccccc1)NC(=O)[C@@H](N1CCN(Cc2ccnc3ccccc23)C1=O)C(C)(C)C)C(C)(C)C,15.0
1118,COC(=O)N[C@H](C(=O)N[C@@H](Cc1ccc(-c2ccccn2)cc1)[C@@H](O)C[C@H](Cc1ccccc1)NC(=O)[C@@H](N1CCN(Cc2cccc(C)n2)C1=O)C(C)(C)C)C(C)(C)C,70.0
1119,COC(=O)N[C@H](C(=O)N[C@H](Cc1ccc(-c2ccccn2)cc1)C[C@H](O)[C@H](Cc1ccccc1)NC(=O)[C@@H](N1CCN(Cc2csc(-c3cccnc3)n2)C1=O)C(C)(C)C)C(C)(C)C,71.0
1120,COC(=O)N[C@H](C(=O)N[C@@H](Cc1ccc(-c2ccccn2)cc1)[C@@H](O)C[C@H](Cc1ccccc1)NC(=O)[C@@H](N1CCN(Cc2ccnc3ccccc23)C1=O)C(C)(C)C)C(C)(C)C,84.0
1121,CO[C@]1(c2ccccc2)CCCC[C@@H]1CN(C)C,96.0
1126,O=C(CN1CCCC(c2ccccc2)(c2ccccc2)C1=O)N1CCC(NC(c2ccccc2)c2ccccc2)CC1,0.1
1127,Cc1c(CC(=O)O)c2ccsc2n1Cc1ccc(S(=O)(=O)N(C)C2CCCCC2)cc1,62.0
1128,CN1CCN(Cc2ccccc2C(=O)/C=C/c2ccc(/C=C/C(=O)NO)nc2)CC1,50.0
1129,C=C(C)[C@@H]1CC[C@]2(C(=O)NCCc3ccccc3C(=O)NCCC(=O)O)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](OC(=O)CC(C)(C)C(=O)O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12,40.0
1130,C=C(C)[C@@H]1CC[C@]2(C(=O)NCc3ccc4cccc(O)c4n3)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](OC(=O)CC(C)(C)C(=O)O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12,40.0
1131,N#Cc1ccc(-c2ccc(CO[C@@H]3COc4nc([N+](=O)[O-])cn4C3)s2)cc1,85.0
1132,Fc1cc2c(cn1)C1(CCN(Cc3ccc(Oc4ccc(F)c(F)c4)cc3)CC1)OC2,17.0
1134,c1ccc2cc(-c3nn[nH]c3-c3ccncc3)ccc2c1,44.0
1135,O=c1cc(-c2ccc(N3CCCC3)cc2)oc2c1ccc1cc[nH]c12,1.2
1136,CC1CCCCN1C(=O)c1ccc(Cl)cc1NS(=O)(=O)c1cccc2nsnc12,14.0
1137,O=C(c1ccc(Br)cc1NS(=O)(=O)c1cccc2nsnc12)N1CCCCC1,15.0
1138,COC(=O)N(NC(=O)c1c(CN2CCN(C(C)(C)C)CC2)c(-c2ccccc2)nc2c(F)cccc12)c1ccccc1,5.0
1139,O=C(O)CN(C(=O)CCc1ccccc1)c1ccc(C(O)(C(F)(F)F)C(F)(F)F)cc1,88.0
1141,Clc1cccc(Nc2nc(N3CCOCC3)nc3c2cnn3CC(Cl)c2ccccc2)c1,1.0
1142,OCCNc1nc(NCCc2ccccc2)c2cnn(/C=C\c3ccccc3)c2n1,2.0
1143,CC(=O)N1CCC(C(=O)N(CCCN2CCC(Cc3ccc(C(N)=O)cc3)CC2)c2ccc(Cl)c(Cl)c2)CC1,88.0
1145,Fc1ccc(-c2cnnc(-c3c(F)cncc3F)c2)cc1-c1ncccc1F,9.0
1147,CN(Cc1ccc(-c2ccccc2S(N)(=O)=O)cc1)C(=O)[C@@H]1CCC[C@H]1C(=O)NCc1ccc(OC(F)(F)F)cc1,4.0
1148,C#Cc1ccc2c(c1)C(c1ccccc1)=NCc1c(C(=O)OCC)ncn1-2,1.5
1149,C#Cc1ccc2c(c1)C(c1ccccn1)=NCc1c(-c3nc(C(C)C)no3)ncn1-2,98.7
1150,C#Cc1ccc2c(c1)C(c1ccccc1)=NCc1c(C(=O)NC)ncn1-2,87.3
1151,CCS(=O)(=O)c1ccc2[nH]c(OCCc3ccccc3)nc2c1,88.1
1152,C=C(C)[C@@H]1CC[C@]2(C(=O)N3CCC(CCCC(=O)O)CC3)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12,97.6
1153,O=C(Nc1ccc2ncn(Cc3ccc(F)c(Cl)c3)c(=O)c2c1)OCc1ccccc1,56.0
1154,O=C(COc1ccccc1)Nc1ccc2ncn(Cc3ccc(Cl)c(Cl)c3)c(=O)c2c1,61.0
1155,O=C(CO)Nc1ccc2c(=O)n(Cc3ccc(Cl)c(Cl)c3)cnc2c1,82.0
1156,Cn1cc(S(=O)(=O)N2CCC(CNC(=O)c3ccc(Cl)cc3Cl)(c3ncccc3F)CC2)cn1,42.0
1157,Fc1ccc(-n2cc(-c3cnc4ccc(N[C@H]5CC[C@H](N6CCCC6)CC5)nn34)cn2)cc1,42.0
1158,CS(=O)(=O)c1ccc(C[C@H](NC(=O)c2c(Cl)cc3c(c2Cl)CCN(C(=O)c2ccc4ccoc4c2)C3)C(=O)O)o1,65.0
1159,NS(=O)(=O)c1cccc(C[C@H](NC(=O)c2c(Cl)cc3c(c2Cl)CCN(C(=O)c2ccc4ccoc4c2)C3)C(=O)O)c1,71.0
1160,CN(CCCNC(=O)c1cccc(C(=O)O)c1)CCCNC(=O)c1cc(NC(=O)c2cc(NC(=O)c3cc(NC(=O)c4nc(NC(=O)[C@H](N)CCNC(=O)c5cc(NC(=O)c6cc(NC(=O)c7cc(NC(=O)c8nccn8C)cn7C)cn6C)cn5C)cn4C)cn3C)cn2C)cn1C,90.0
1161,CCN1CCN(c2ccc(NC(=O)c3ccc(-c4ccccn4)cc3)cc2)CC1,50.0
1163,CC[C@@H]1C(=O)N(C)c2cnc(-c3cn[nH]c3-c3nccs3)nc2N1[C@H]1CCOC1,51.0
1164,COc1ccccc1-n1nc(C2CCN(C(C)=O)CC2)cc1-c1ccc(Cl)cc1,59.0
1165,COc1ccccc1-n1nc(C2CCN(S(=O)(=O)C(C)C)CC2)cc1-c1ccc(Cl)cc1,100.0
1166,N#Cc1cccc(S(=O)(=O)Nc2cc(Br)ccc2C(=O)N2CCCCC2)c1,7.0
1167,O=C(c1ccc(Br)cc1NS(=O)(=O)c1c(F)cccc1F)N1CCCCC1,77.0
1168,Cc1c(-c2ccc(Cc3ccc(OC(F)(F)F)cc3)cc2)[nH]c2cc(Cl)ccc2c1=O,80.0
1169,CCc1nnc(NS(=O)(=O)c2ccc(NC(=S)NC(=O)/C=C/c3ccc(F)cc3)cc2)s1,40.0
1171,COC(=O)N[C@H](C(=O)N[C@H](Cc1ccc(-c2ccccn2)cc1)C[C@H](O)[C@H](Cc1ccccc1)NC(=O)[C@@H](N1CCN(Cc2nc3ccccc3n2C)C1=O)C(C)(C)C)C(C)(C)C,13.0
1172,COC(=O)N[C@H](C(=O)N[C@@H](Cc1ccc(-c2ccccn2)cc1)C[C@H](O)[C@H](Cc1ccccc1)NC(=O)[C@@H](N1CCN(Cc2csc(-c3cccnc3)n2)C1=O)C(C)(C)C)C(C)(C)C,15.0
1173,COC(=O)N[C@H](C(=O)N[C@H](Cc1ccc(-c2ccccn2)cc1)C[C@H](O)[C@H](Cc1ccccc1)NC(=O)[C@@H](N1CCN(Cc2ccnc3ccccc23)C1=O)C(C)(C)C)C(C)(C)C,23.0
1174,COC(=O)N[C@H](C(=O)N[C@H](Cc1ccc(-c2ccccn2)cc1)C[C@H](O)[C@H](Cc1ccccc1)NC(=O)[C@@H](N1CCN(Cc2cccc(C(C)(C)O)n2)C1=O)C(C)(C)C)C(C)(C)C,35.0
1175,COC(=O)N[C@H](C(=O)N[C@@H](Cc1ccc(-c2ccccn2)cc1)C[C@H](O)[C@H](Cc1ccccc1)NC(=O)[C@@H](N1CCN(Cc2ccnc3ccccc23)C1=O)C(C)(C)C)C(C)(C)C,60.0
1176,c1ccc(-c2nn3c(c2-c2ccnc4cc(OCC5CCCO5)ccc24)CCC3)nc1,55.0
1177,C#Cc1ccc2c(c1)C(c1ccccc1)=NCc1c(C(=O)OCC)ncn1-2,101.8
1178,C#Cc1ccc2c(c1)C(c1ccccn1)=NCc1c(C(=O)NC)ncn1-2,106.3
1179,C#Cc1ccc2c(c1)C(c1ccccn1)=NCc1c(C(=O)O)ncn1-2,86.1
1180,C#Cc1ccc2c(c1)C(c1ccccc1F)=NCc1c(C(=O)OCC)ncn1-2,3.6
1181,C#Cc1ccc2c(c1)C(c1ccccn1)=NCc1c(C(=O)O)ncn1-2,104.6
1182,C#Cc1ccc2c(c1)C(c1ccccc1)=NCc1c(C(=O)OCC)ncn1-2,11.2
1183,C#Cc1ccc2c(c1)C(c1ccccc1)=NCc1c(-c3nc(C(C)C)no3)ncn1-2,100.0
1184,CCCS(=O)(=O)c1ccc2[nH]c(C3CN(c4ccccc4)CCO3)nc2c1,66.1
1185,Cn1cc(S(=O)(=O)N2CC(CNC(=O)c3ccc(Cl)cc3Cl)(c3ncccc3F)C2)nn1,22.0
1186,CC(C)CCn1c(=O)c(C2=NS(=O)(=O)c3cc(N(C)S(C)(=O)=O)ccc3N2)c(O)c2cccn21,55.0
1187,CC12CCCC(/C=C/C(=O)NS(=O)(=O)c3ccc(Cl)s3)=C1N(Cc1ccc(Cl)cc1Cl)C(=O)C2,75.0
1190,C=C(C)[C@@H]1CC[C@]2(C(=O)NCCCCCCCC(=O)O)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12,40.1
1191,O=C(N[C@@H]1CCOC1=O)N[C@@](Cc1ccccc1)(c1cc(F)cc(C(F)(F)F)c1)c1ccc(Cl)cn1,28.0
1193,N#C[C@@H]1CCCN1C(=O)[C@@H](N)Cc1ccc(-c2ccc(F)cc2F)cc1,73.9
1194,Fc1cnc(-c2cc(-c3cnnc(-c4c(F)cncc4F)c3)ccc2F)c(F)c1,3.0
1197,O=C(c1cc(Cl)c(Cl)cc1NS(=O)(=O)c1cccc2nsnc12)N1CCCCC1,8.0
1198,CC(C)[C@@H](NC(=O)c1ccccc1)C(=O)N1CCC(c2ccc(Cl)cc2)CC1,100.0
1199,N=C(N)NC(=O)c1ccc(C2CCN(C(=O)c3ccccn3)CC2)c(C(F)(F)F)c1,49.0
1200,CS(=O)(=O)c1cccc(C(=O)N2CCC(c3ccc(C(=O)NC(=N)N)cc3C(F)(F)F)CC2)c1,15.0
1203,Cc1ccccc1-c1nnc(N2CCN(C(=O)c3ccccc3)CC2)c2ccccc12,90.0
1204,CCOc1ccccc1C[C@H](c1ccccc1)N1CCNCC1,29.0
1205,Fc1cnc(-c2cc(-c3ccc(F)c(-c4ncccc4F)c3)cnn2)c(F)c1,6.0
1206,Fc1cnc(-c2cc(-c3cnnc(-c4ccncc4F)c3)ccc2F)c(F)c1,5.0
1207,O=C1c2[nH]nc(NS(=O)(=O)c3cccc4ccccc34)c2CCN1C1CCNCC1,100.88
1208,Cc1nc(-c2sccc2NC(=O)Cc2cccc3ccccc23)n[nH]1,1.0
1209,Cc1cc(C2CCN(C(=O)[C@@H]3CN(C(C)(C)C)C[C@H]3c3ccc(F)cc3F)CC2)n(-c2ccc(Cl)cc2)n1,28.0
1220,C[C@@H]1CN(Cc2ccc(F)cc2)[C@@H](C)CN1C(=O)c1cc2c(C(=O)C(=O)N(C)C)cn(C)c2cc1Cl,25.8
1221,C#Cc1ccc2c(c1)C(c1ccccn1)=NCc1c(-c3nc(C(C)C)no3)ncn1-2,99.3
1222,C#Cc1ccc2c(c1)C(c1ccccn1)=NCc1c(-c3nc(C(C)C)no3)ncn1-2,97.8
1223,C#Cc1ccc2c(c1)C(c1ccccn1)=NCc1c(C(=O)NC)ncn1-2,104.4
1224,C#Cc1ccc2c(c1)C(c1ccccn1)=NCc1c(-c3nc(C(C)C)no3)ncn1-2,112.7
1225,O=C(/C=C/c1cccc2c1N(Cc1ccc(Cl)cc1Cl)C(=O)C2(F)F)NS(=O)(=O)c1ccc(Cl)c(Cl)c1,73.1
1226,Cc1ccc(-n2nc(C(C)(C)C)cc2NC(=O)Nc2ccc(Oc3ccnc4[nH]c(=O)n(C)c34)c3ccccc23)cc1,30.0
1227,CS(=O)(=O)N1CCN(Cc2cn3cc(-c4cnc(N)nc4C(F)(F)F)nc(N4CCOCC4)c3n2)CC1,82.0
1228,O=C(NCc1ccccc1)NCc1ccc2[nH]c(=O)c(-c3nccs3)c(CCc3ccccc3)c2c1,4.0
1229,CN(Cc1ccc(Cl)c(Cl)c1)C(=O)COc1ccc2[nH]c(=O)c(S(C)(=O)=O)c(CCc3ccccc3)c2c1,0.0
1230,CC(C)c1nnc2ccc(Sc3ccc(F)cc3F)c(Cl)n12,65.0
1231,CC(C)c1nnc2ccc([S+]([O-])c3ccc(F)cc3F)cn12,100.0
1233,Cc1c(CC(=O)OC(C)C)cc(-c2ccc(S(C)(=O)=O)cc2)n1-c1ccc(F)c(F)c1,13.0
1234,Cc1c(CC(=O)OC(C)C)cc(-c2ccc(S(C)(=O)=O)cc2)n1-c1cccc(F)c1,1.0
1235,CC(C)N(C)[C@@H]1CC[C@H](N2CC[C@H](NC(=O)c3cc(C(F)(F)F)cc(C(F)(F)F)c3)C2=O)[C@H](CS(=O)(=O)c2ccccc2)C1,99.0
1238,CCCOC(c1ccc(Cl)cc1)C(SC(C)(C)C)n1cnc(C)c1,28.0
1239,CCCCOC(=O)Cc1cc(-c2ccc(S(C)(=O)=O)cc2)n(-c2cccc(F)c2)c1C,2.0
1240,CCCCOC(=O)Cc1cc(-c2ccc(S(C)(=O)=O)cc2)n(-c2ccccc2)c1C,3.0
1241,COc1cc(NC(=O)c2ccccn2)ccc1F,3.0
